experiment,epoch,train_loss,kendall_tau,top1_slowdown,top5_slowdown,top10_slowdown,top100_slowdown,seconds
gnn_nlp_random,27,0.18443000626779535,0.8324566428350533,1.0040499985218048,1.002599197626114,1.001123982667923,1.0000290095806121,458.1666486263275
gnn_nlp_random,28,0.18171073111946187,0.823550644962076,1.0030780732631683,1.0017347455024719,1.0015939354896546,1.0,455.7361488342285
gnn_nlp_random,29,0.17957608751246282,0.8406073325885333,1.0018135070800782,1.0004276275634765,1.000253790616989,1.0,455.0636110305786
gnn_nlp_random,30,0.1783295652892661,0.8448546418432054,1.003868192434311,1.0027380526065826,1.0023705244064331,1.0000290095806121,456.904833316803
gnn_nlp_random,31,0.17371893177429834,0.7921598962039658,1.0124484717845916,1.0086009740829467,1.0083907544612885,1.000041764974594,455.03459644317627
gnn_nlp_random,32,0.17495613718368247,0.8425823705953919,1.004247283935547,1.0025096535682678,1.0023443460464478,1.0,456.5988709926605
gnn_nlp_random,33,0.16784231670682795,0.8527366328073471,1.004122805595398,1.0025815308094024,1.0023640990257263,1.0000290095806121,452.9321041107178
gnn_nlp_random,34,0.16644111551273533,0.8671102664318777,1.0057220578193664,1.0027382493019104,1.0023823082447052,1.0,456.5294563770294
gnn_nlp_random,35,0.16659913642642962,0.8582399708510022,1.0048435568809508,1.0027415037155152,1.0009850859642029,1.0,455.1065318584442
gnn_nlp_random,36,0.16494748274714727,0.8154629746213209,1.003184551000595,1.001183307170868,1.0010148406028747,1.0,455.0484206676483
gnn_nlp_random,37,0.15942501291100628,0.8730340182443594,1.008226180076599,1.0013685941696167,1.0010564148426055,1.0000233054161072,451.73869156837463
gnn_nlp_random,38,0.1589471225269366,0.8678867154490536,1.0015653371810913,1.0005048513412476,1.0002110362052918,1.0,454.2642676830292
gnn_nlp_random,39,0.1509700670617898,0.7951973131379918,1.006250274181366,1.003550612926483,1.001086312532425,1.0000053644180298,457.9783275127411
gnn_nlp_random,40,0.16752545684865666,0.8615712309974428,1.0034261286258697,1.0015064537525178,1.001097524166107,1.0,455.39436173439026
gnn_nlp_random,41,0.150154461340269,0.854218757379319,1.0035129189491272,1.0025313019752502,1.0010162234306335,1.0,454.6593189239502
gnn_nlp_random,42,0.14664067008649562,0.8576197983775826,1.0059957385063172,1.0034528255462647,1.0032905876636504,1.0000266194343568,453.08974719047546
gnn_nlp_random,43,0.15819641869672088,0.8553256743884026,1.0053919076919555,1.0038294196128845,1.0034540057182313,1.0001227915287019,454.6551640033722
